week_num,device_id
w54,b0b6dd74376bce4d
w55,ae606f35fe035cec
w56,ab0542b1d49ec8b8
w1,70096b761edd6282
w2,43be6d2f36d055a6
w3,5a858d07bc5c5ff1
w4,6d4540a0d001689d
w5,d4e30bbad7f16800
w6,c4c7f0533bb90309
w7,f69f92650ffa0e96
w8,c738442b102a6953
w9,6d31898472d59d3f
w10,ae2caea286bf63ce
w11,11789eb273c18d12
w12,1592f49db4e24093
w13,797fafac35b89cdf
w14,f523a2378c074da3
w15,e0dc0362e711a178
w16,a03b7922c3584ac6
w17,5be77ea6f94897c4
w18,88a9c63f6b6f4190
w19,3cf57e639c2c8732
w20,9bbf94165395eb33
w21,c8a9bce7926c6086
w22,63c043308a79fa08
w23,a525d8422a418c44
w24,797fafac35b89cdf
w25,8da7bd6d89787bf7
w26,baadc151d64d459a
w27,b6660f2b1e2593d
w28,b1088e8119f031c6
w29,d9712d231b6467bd
w30,53e35c4132809c35
w31,fe62b464410b0f36
w32,c9af5fa2826755ef
w33,31832943fa5b7453
w34,185dba5eea76c25a
w35,158164cc8b4e29d1
w36,2756d8867010b039
w37,716b1e175c451513
w38,bab7e7b7034bca4c
w39,4329738507f72b70
w40,f25fb6c6ffb8bd62
w41,6964457ceb640ed6
w42,9fcae22711be9186
w43,95d7ca46099dbe20
w44,98fdf38f7548948d
w45,93e7da9625071cfa
w46,a62236a28256f102
w47,a4c5a9d4bdc0340b
w48,a82f5dd7e644e744
w49,a8cdc0a7b5516dfe
w50,a7f26667f0bc7308
w51,a6c4c9fd735eddeb
w52,a57db9e6993c2602
w53,a7672d7a10f0b9cc
w54,a8faba585e241dc2
w55,a6c1d47dc1ed2058
w56,a36fc264f341b756
w1,7030391c8879c090
w2,38ec85282f0c179
w3,f58c22dd813b8aa7
w4,9ec6771b6a352c64
w5,6faa6bc606c51dd8
w6,e0712e43d9de28b1
w7,b6a3a3a8b9fc9ce6
w8,5e1a7e9b8228c4f2
w9,6534b7396b6d95a
w10,256981740ddf4243
w11,923cdc40fc649228
w12,ea3749fa7a85a957
w13,5116d6532988ceb0
w14,7e87da6b725a782d
w15,ef464765a75b2a5
w16,cf3e0982f7b478ba
w17,91fd9a0e4086af24
w18,bc8bbe067932a408
w19,17feda5c152d0afe
w20,876ae9c66b06f129
w21,b60cf5585b30b8c7
w22,3fc4c716f20de079
w23,958dc640f868c623
w24,71204f76a76e9dc9
w25,23c7ece3f0d9323f
w26,878684c89b0ced7d
w27,50ef2368b102cb5f
w28,5b17aee3e870e3e7
w29,50d583a9db9753db
w30,22517f02c70d5f0
w31,1dd7d3cae7566430
w32,8d99cece778d690f
w33,3f277802bfc2d6b4
w34,509c82f847421070
w35,ae7c8db7bf0aebc5
w36,8ba04e544ae88608
w37,b0fa255f78b72aee
w38,874fe49a13173123
w39,ae2231f0fea7ce4a
w40,c1526e24dde44ebc
w41,efdbddc92d53ec6c
w42,c646842c5ded7f9e
w43,c0c8b59c3856de5e
w44,c2f52dcc08ce3476
w45,c23da8ac3cf4c1ac
w46,cb4cec908c7b2564
w47,cb4cec908c7b2564
w48,cda0b57136065ce4
w49,ce6447dc570ddae4
w50,cda0aaaa95fafcf2
w51,cd1d6e34b06bcaa0
w52,cc071525e9f0d7c7
w53,cca8f87ffdb3887a
w54,cde6b7e01f8b0ead
w55,cd090d2829bf44de
w56,c91fb2407bf14de4
w1,703642d0a5556a0e
w2,545c9d8466bbfc0d
w3,4c65f778a6a70acb
w4,daccd1367eda524e
w5,b29b18fa957f6b74
w6,365bafb780443c25
w7,2d7f80d15be0028c
w8,752dff8dad6df9aa
w9,d422ab687778f336
w10,6534b7396b6d95a
w11,8cb5af3eb8ad0a51
w12,964f67ebee5a2c2e
w13,46819e422b08dc45
w14,d6e139185c892a41
w15,1fdb660084384214
w16,727586da0f7678d6
w17,83f7b25c6dec8461
w18,ab06c69716fea3bc
w19,eb97a3ceeafd7912
w20,51bd3476bc2eb2c0
w21,44f5aad886b918f
w22,9f158ece7c5e2856
w23,4a1da2bde132626c
w24,ece2d115f570ec90
w25,a1a45d04e09b4c07
w26,4a513ad4ecf954a9
w27,3ad291b5f644fae4
w28,f4990e850de782cf
w29,26ce624482a3cc0e
w30,bd3708615c135c36
w31,1121280be8dbbf7d
w32,eebc0a379822e64b
w33,24bc30047220eb28
w34,c4ba5441552e18fd
w35,7736b42143a8b346
w36,ac06976bdbfb8cb7
w37,b171d514dd899c88
w38,c70911d295176749
w39,5ed0b647bb3e1ae9
w40,2039a5f36872f551
w41,ac951b541181e7e6
w42,c44b45638ea52ea3
w43,bee4815e82223eb7
w44,c10dbfb0f7265276
w45,bffe70f26019cb9e
w46,c9909cf5bf60e282
w47,c9ba1421b9611c18
w48,cc1b657f61408aa3
w49,ccdb9c8888355120
w50,cbfb7152f5f8d1be
w51,cb54b36f2c3d3e9a
w52,ca3659341c79cc5e
w53,cabfb30538b12107
w54,cc96c52639a4be5a
w55,cb32ceeaefb3ae00
w56,c7d8dd353e7b98a2
w1,7048debfd6977075
w2,7825c2e5cce298c0
w3,42fbb82786fc16eb
w4,ce6233fbabff194e
w5,866f210267719690
w6,58034e39a3a43150
w7,7d11e85b5dbd8919
w8,e7876135f64acebb
w9,6f097e3bbbfeaf16
w10,64262b050b6dba3d
w11,90cc88c665b9f898
w12,20e76d0bacd215b3
w13,fb43c65a92843a75
w14,27cf731cbcb72f81
w15,9b73b0abd2d82634
w16,51e3559c741a63c2
w17,6ed2de4a19ccbd57
w18,27cf731cbcb72f81
w19,c33c41b6d0be73f1
w20,98706c4d30095a49
w21,fba5aea6926d05b0
w22,df0f84fb12a7c634
w23,6959724212288ccb
w24,fdd0e9104ed03448
w25,fc4165c46af2d028
w26,76776216b7730c3d
w27,75336f99c50547fe
w28,99949224207eca17
w29,96dbaf204e0ff742
w30,59eed082247cfc7f
w31,a8889bd7f25e57b5
w32,c5fd65ae9edf01c8
w33,9e47ab04ea0f8ef4
w34,8da80e92a196071d
w35,71caf4822630dc5f
w36,b9f63115c9aece1e
w37,ae16390dfcbb229d
w38,b17152116a9785f8
w39,2fe2b5a5c1d4a98a
w40,6818aad756724679
w41,f14c26af0a9304ff
w42,ee719ad251b35ef7
w43,ec75339a5eff9b18
w44,eebc51e29cf35d8
w45,ec75339a5eff9b18
w46,f0125af9bec22ec8
w47,efe1fac00b6f5f76
w48,f0877213e44485c9
w49,f180f6edfd8f60f5
w50,f0c58f8fa63cd088
w51,f0b6855c1d6d8e92
w52,ef456a707160d436
w53,f024854bc3541129
w54,f068e368f4870fb1
w55,eff441534e6ef61c
w56,ef5a7cee84bbbd89
w1,709382a201ca932e
w2,4552a220b3e09a83
w3,b11cdde2c93f0b90
w4,ee3fd4e48e90d03e
w5,7f678c83b79bfef8
w6,aa9f681b218f2ba
w7,9d735ba94518be46
w8,12845a8c507a64c4
w9,b86344e625a7b076
w10,630d72a3e8f7b755
w11,8c1e0ff2b18960d9
w12,2d565ced2289068d
w13,630d72a3e8f7b755
w14,68d1f23d1bdfc372
w15,88b3393f0e933535
w16,818d1220ad99cec
w17,d1b864235bd2ba01
w18,d07efb6d142089b9
w19,bff5f86e4955792e
w20,48ca5c3fe52dc3b9
w21,e215d663401ebb63
w22,48ca5c3fe52dc3b9
w23,88b3393f0e933535
w24,d1b864235bd2ba01
w25,122091b901ca0afc
w26,2210f97dc1ba57d
w27,8c01db1f8be9408b
w28,19bb314fe511bd10
w29,e59dae932de7a2d1
w30,e387a83f07e7b915
w31,4af271d62e742212
w32,5077bab9afd86cd1
w33,a773c5749366ba87
w34,3816c70f760b6b6e
w35,34108dc473f10f2c
w36,26e6dc4c390b4924
w37,d5839797cf7ab489
w38,4c17e18a72a8b13d
w39,41c9236c57e273d6
w40,4b9cb190d49e8fe4
w41,1ef6a38c5ca51de0
w42,fbb91ced4ba3c2a5
w43,fbb786bb37c011e3
w44,fc0b2829cb53768c
w45,fbfcd0a8d0f17de5
w46,fcab58ed18d95b79
w47,fc63de1435e43b79
w48,fc63de1435e43b79
w49,fca3debfe013657
w50,fcb990b415552dd7
w51,fca3debfe013657
w52,fc5a01dc73629d10
w53,fcb990b415552dd7
w54,fca3debfe013657
w55,fca5bb92bb77fe5c
w56,fc60389b9e5e6c
w1,70c2d6695911b393
w2,364752f656092f7d
w3,d6924a72966e6070
w4,76331f72903a0988
w5,2b981c75abc0cc25
w6,1cb3e8ad5839a8ea
w7,1ee9fbda15883e21
w8,73a028ab3db37a02
w9,21be7a54025d884e
w10,10d8df53376e78f5
w11,91b3028e10346480
w12,88b3811c8158314e
w13,98e75dd63605e
w14,4f487d6b2d89897c
w15,d0edad7934e917cb
w16,c09d1e5735e93b4a
w17,60d5b791802751e8
w18,9b83cb9813982f0b
w19,d8039452947b7f2b
w20,2f469627e2b117df
w21,6a267c180cc96784
w22,1411485b20f1d6c7
w23,27b555d9d003b9d1
w24,99bedeb5a70e0db7
w25,5a8a8a1b3d77062d
w26,29911783daa7ce8
w27,82799039774e6d39
w28,5bac0ab882ed731d
w29,aae9ac97889d747f
w30,670e4a5ab2b229dd
w31,ed3efe58141f43e5
w32,403c35e3faa4ef3a
w33,5f703d634169730b
w34,3783a9a8e917c580
w35,b898a3023aed85a3
w36,41c9236c57e273d6
w37,e1b004961d0de354
w38,c54675f3546e1247
w39,6f4299317e0bb9b2
w40,737d6f0d9bb4a70c
w41,fb48f37466d72fc6
w42,9dd5acbf00090bcb
w43,94402776f5959f3a
w44,971424770a5f311a
w45,91a82d5d78dfb70
w46,a4f79158b13b56d1
w47,a33ac81366da6b1f
w48,a6e40a8fca91138a
w49,a7eb74e4212c80b3
w50,a61b4e472bb2039e
w51,a56bb7a5c1d2996
w52,a3d0e0d44d7a01cb
w53,a5dda068e1244b7f
w54,a7f26667f0bc7308
w55,a5a2ca3e1c8e4a4d
w56,a17369940d8f275c
w1,71492e00a3ad4b2e
w2,dfbb8eacc7d34338
w3,c98aef0e66a01d58
w4,2be15a5bf9caf63c
w5,ed335f429b52ff5d
w6,c0b6f98bd63ca1c7
w7,1ffb2efd05283bc8
w8,1e989c7058b33e59
w9,4af7c198af32ec42
w10,a63261bb423866e5
w11,47a6084b12de520
w12,765fb9bd345fb25f
w13,b7fd5101c2460fbb
w14,811f8069c4b31556
w15,759d81c7d61f3545
w16,432d21fc66b7bf49
w17,5c897ea14da71190
w18,312d722c3fa4aa0a
w19,573fddc3268f68d0
w20,a8889bd7f25e57b5
w21,38b73ad99ac7a3d7
w22,e2b49456ee505c63
w23,4de189fd598f3cd3
w24,5ee2da6147ed8022
w25,137ff35a4289e68f
w26,6da6cf8a8ed5b8d9
w27,dd3231162a08a0a
w28,e8a70022d9e35e3
w29,2d2339151e8d2765
w30,fa6c07013cda76bc
w31,c93f6780f014104e
w32,b332b27b02e3b3ad
w33,f9d28d6416251c42
w34,469278e0e895a1ee
w35,869d5bd602e19ab0
w36,431f0a93e5a2892f
w37,6c3f36081faef093
w38,d2b1e8e250602260
w39,8fff9cc3328800c1
w40,ac641dad76123ef9
w41,fafb7d4d18e8ce5c
w42,a64ccbd60d54cbfe
w43,9e144d3556d6eab1
w44,a17369940d8f275c
w45,9cd7fc06def8c468
w46,ac945a5ada6d2874
w47,ac0d1cbe36f2403c
w48,af29c7aef9da09d7
w49,af93b65ecfdbb81a
w50,ae6c9670dddf7cb7
w51,ad5545fcdf921851
w52,acf1b087d1d3f810
w53,adc87069dcbd0dca
w54,af87161a29e8bdcd
w55,ad0f02726c0ef6d
w56,a971940cb0b4a7cd
w1,71c72415d6d34990
w2,8d9155acf67abdb4
w3,3b48ddef59ba1792
w4,e7d6b5db86ee26f8
w5,595b38f21692123e
w6,c33c41b6d0be73f1
w7,1540cdfe4e19f409
w8,fec666a25060950
w9,942323e8a3fdca84
w10,67e40ec38b1dc042
w11,eaa2c0c70787d33f
w12,22322dc6ce0aed65
w13,dc6beffd6e9996e7
w14,812edcb1648e1107
w15,1e45b68aeec56a0a
w16,90952c8a7416f590
w17,517eed6be16a69b7
w18,8615e50f3a7d5e3a
w19,e3784e7dbac95546
w20,942323e8a3fdca84
w21,fa6a5188a713fae0
w22,97791831e2f96ac0
w23,517eed6be16a69b7
w24,724ad1f554e7d616
w25,2ee6255130de24b3
w26,81692b1ef58497c2
w27,66e6acc34db36ad0
w28,5e543bf415faf196
w29,bb79d674daf55c31
w30,5cd07f5fa8d28654
w31,9e9ed4d81e119fdb
w32,c03ef6c7e05f594
w33,e744911c89cda77c
w34,3fdfc033849dde4e
w35,483a9a626ad45e25
w36,f7762c21a97827c4
w37,911b7cda4605f253
w38,6f28bf0c5528f817
w39,4e3adce921bffadd
w40,fb48f37466d72fc6
w41,3771f32736c03c0d
w42,f2ffeb6a06ffca6d
w43,f1c28d2776a9cf33
w44,f33da49df4bb77d6
w45,f1c28d2776a9cf33
w46,f4a37b16f74b01d0
w47,f46fe6b296d9c3d7
w48,f46fe6b296d9c3d7
w49,f4f2cc533f93934e
w50,f47f30bb15e67f8e
w51,f47cfa183eb21daf
w52,f3d557965d4e6dd9
w53,f4797ed9862be122
w54,f4716e95d444b4bd
w55,f3f268daf883d607
w56,f2d02c1cb59e3d10
w1,71d6448837fae7e9
w2,36bae04ace8ca9cc
w3,56f50cd7aa80c574
w4,4be4e36efb3c77e5
w5,254276934e92280d
w6,951d158721522287
w7,4913f79c90de2a7b
w8,ea3749fa7a85a957
w9,8bcd78f45f97efc3
w10,2ce24863b518d41e
w11,21665be7b2c1cc80
w12,9832936607cdab40
w13,f36188b77266dc90
w14,f44fe57e6d24ee51
w15,1121280be8dbbf7d
w16,65eafe7b89c2604a
w17,df6b0640e5336a74
w18,2d2339151e8d2765
w19,f33d4200df27e138
w20,f44fe57e6d24ee51
w21,a727dd00eb7d7db4
w22,a7cef215bc194dbf
w23,f5d2e26567581423
w24,21f247b0a7e6a5d2
w25,bf5bfbc23d7a6268
w26,4195b8b76748fc22
w27,77f2564d2ceda566
w28,381c4231b4012789
w29,85fa9c259f839f1f
w30,1149c8b94859c61d
w31,a692a921bc144e38
w32,986900ab2254d70a
w33,88b5b8bee04b40ba
w34,52b55dbea04a282a
w35,208f1a5473d0b494
w36,caf0ac5347ed55f4
w37,a6a1deb68075f7cc
w38,1f7d1655f9630209
w39,aede5974e3400e7e
w40,a1a45d04e09b4c07
w41,d689ff440dad5efa
w42,c473fbba9014722f
w43,bf57436ba49220de
w44,c1526e24dde44ebc
w45,c04fac257e06c3cc
w46,c9e3129d2849c886
w47,c9e3129d2849c886
w48,cc85601f629fc4ff
w49,ccf6fd172c520124
w50,cc85601f629fc4ff
w51,cbbdad0ef2aa3e7f
w52,ca96775fe7a87cc5
w53,cadfd5a0e0bfcdaa
w54,ccb90df9fca39d28
w55,cbc699b3563cdb7c
w56,c80341ac61f752d2
w1,71ecdbbcf03c25e4
w2,
w3,329a54c988521e67
w4,83fdf430cd1f1400
w5,4918ac76e3482ab8
w6,e24122826dc317ad
w7,7e6ac0cd41c2c70f
w8,ddb00a398f507bc6
w9,1aba368c76311ef3
w10,708a89b7ae361332
w11,8c013590c32776d1
w12,82dd42552a66809
w13,f2a031e5b23c7f92
w14,8d1c46c3bd4f844c
w15,c251ae89eb3a3fe5
w16,e71283dd42ce5e9f
w17,1ae9f536868ce490
w18,5da2aa9763dcace4
w19,1a1179d904dd5843
w20,2147986654bd7312
w21,1ae9f536868ce490
w22,4e9bc668c132defe
w23,b80243ca9f550d3
w24,ff412f014efa4ce2
w25,1e1b0cf1177b4e7b
w26,78b897bdd2dacdd2
w27,2423b751d9f22a57
w28,ebc7a18e77407de2
w29,a17901285eb14fb2
w30,c50b0fc5e561967f
w31,a63c16ba3a50f418
w32,e2850969bc82abd2
w33,e0cff4d51fe81a4e
w34,4db4eabd6f57cfbc
w35,1db2aae11d17255
w36,66e6acc34db36ad0
w37,3de75b5b35541a80
w38,423d679948a56d69
w39,ffd4835040fd7002
w40,61a9fca0ccc1463b
w41,7b94df634b260f3e
w42,8cb86aad679441f4
w43,7fd99f580d677779
w44,84e63b535cf55f4b
w45,7e0d2b72400a80fd
w46,945fb2cc0e31121e
w47,924e669b007b0806
w48,9869c24e5fb1693
w49,9869c24e5fb1693
w50,957ce66b55481c9d
w51,95129c590ad1a2f7
w52,92e0d295658069d5
w53,9511c50f7d03ce29
w54,979420d51def7e01
w55,94a740643e8823a0
w56,8fac878b85eb2754
w1,71fd8d4132ed95d1
w2,1c7b72a233a03cac
w3,d795963bf72c2150
w4,30cb9e108c101a94
w5,47d9cf4bbe55145a
w6,175904a084dd1716
w7,dbcb823f6d8165c5
w8,7da3c14d38807b58
w9,6278808ce9f6b9c3
w10,4de92f5e1e891216
w11,c8a0b28e75632220
w12,ab0bf4d4e30e0f48
w13,1c310d34964f5713
w14,8025bbb9a12c0760
w15,2881145019b072ee
w16,1545b42ce7081feb
w17,32829eff8988d93e
w18,e2793b0698473637
w19,14ac10b0c8c82338
w20,392b6db8e965e81
w21,a1b661072e951fb4
w22,491629bca3c46ad9
w23,22517f02c70d5f0
w24,7d152276cdf9dd61
w25,73ba5e1caee61375
w26,e16f297135cf2e35
w27,8197235ae037dbb3
w28,da31bc25aac97716
w29,3d9f364a0b0ecda5
w30,fa9156106e7e10be
w31,f4797ed9862be122
w32,2e833bbb4f8e9a52
w33,f85b1e17c36f752a
w34,91493419c7ee5dbd
w35,e94b8b542c55af4b
w36,cf71479b0f427e47
w37,850a5ea949a8fc90
w38,a64ccbd60d54cbfe
w39,f599dfff4f305f4d
w40,4c82e412ac11c347
w41,1d1c55429682f497
w42,91cd61751749e3cc
w43,85a167479c430c0f
w44,898bc08aec5d2942
w45,83f771d71cdbc03e
w46,99e2eeb3d6b27aa8
w47,98357e159ce625eb
w48,9d54c753c62a6020
w49,9d534290921c2c68
w50,9a7b69211ba9f128
w51,9a3ac80cfe003d5d
w52,98a4cd364414f8e4
w53,9a8cb3cf70479c8c
w54,9cb62bac4c0c6227
w55,99f357da32b64fd3
w56,9540421500352dd6
w1,720e10904bcae7b4
w2,1c32af6f9cb068e9
w3,4a2b3b1899377d8c
w4,2941ea6da9ca5719
w5,ba8e304f7e8a6efc
w6,1c4ab5a26e52e4a0
w7,728c039d3ec290e3
w8,9733a98091421c73
w9,87396232cc8c20a4
w10,6261beb34b82d455
w11,4bf5ba4872afa8e5
w12,b7a59c8621a95cbb
w13,32d0c99c85b6d693
w14,54cf3f74e57f0e1f
w15,14ac10b0c8c82338
w16,a1c2ad88d074d12d
w17,aa553b27bf318ff9
w18,622ff11d9661c288
w19,e70d00b83086920a
w20,7e240bb4cec39228
w21,bdddee822d7bf334
w22,d8039452947b7f2b
w23,2093a1f5002db6e5
w24,637be98fca8cc21f
w25,eaa39ff4e73485b1
w26,7b7655714e7e1f69
w27,be8a9f2265f1c760
w28,158ada6ba2813e11
w29,2502fd3fb5d2f23
w30,192a92f921b56fc7
w31,6ddeceda8cb81d
w32,869eda639909620a
w33,df675bc9e8051e4a
w34,373a56c3507a7919
w35,d3566a981df0b189
w36,40d5c0c574f33b2e
w37,a2f8a9b2ef86c252
w38,e54bdac1a181d73a
w39,f4716e95d444b4bd
w40,49a40a3388e598e2
w41,86ac82e0d05da97c
w42,96a552a298f9e86f
w43,8a09d87ba764ace
w44,8de12eb00576f899
w45,888a4aa85ba0627c
w46,9d8ff2ac3c7f167b
w47,9c7c587b3ce3c35b
w48,a0ba5c639f3989e7
w49,a0f7e1625e8ee18b
w50,9eb348350448098f
w51,9d851bd20c592ada
w52,9c95087c01b32059
w53,9e923f7be30618d8
w54,a0e22e7b2fd4bca3
w55,9e47ab04ea0f8ef4
w56,99f0ea82f3ce71da
w1,726b1924761d3149
w2,9d5817bae25b4e1f
w3,2122476855bf0a5a
w4,f7cc646d9875f17c
w5,46124062bcfedb82
w6,6d19c2bb253ce5cb
w7,b18568d5c4450a69
w8,286c4b88fc4c8fd2
w9,7cfa3676d61e9601
w10,4ada26cea484bf09
w11,635d221e83728de7
w12,4ada26cea484bf09
w13,6547d4fa441a54c2
w14,88074c7a346e5633
w15,319c74c3cd07eeb4
w16,4355c8568d184ac2
w17,2487b4817bbe3bbe
w18,e5d812ec364dcd1f
w19,ee39da4a6356b38c
w20,bf3b6769f7766b61
w21,24c7c3b9ffe69f5c
w22,f673e0352b6eb134
w23,3570024c504830bb
w24,1223c0bcf7c38f5a
w25,41b305e3db8e6208
w26,8eb53b55b7e85af4
w27,db0599e0536d3c34
w28,444b84a0385aaa55
w29,4b4977933e73d50b
w30,f7ec653ab01185d0
w31,f62ba9e48940a3f4
w32,8fd8dbebc41f9088
w33,98d26802caf996a0
w34,228b6e971f3a9806
w35,dad637ce2bbb4a14
w36,333f66bc854acfb3
w37,581a995e2b4f7688
w38,70fc07695b2e1a24
w39,f4bc9eb5475975f0
w40,460cbe7704b12b82
w41,ebb8b4f513866387
w42,cb270c049051850f
w43,c56e4d0721a297c
w44,c75a947c0e6d6603
w45,c6d516539b22326
w46,d0212d7891f626a2
w47,d02663fb3cdcd095
w48,d1845f119634e5c3
w49,d29f72184c8e9d22
w50,d1cd803312fbd31e
w51,d13115cc7b9cc066
w52,cff33f5b0d355aee
w53,d0ab43e918e83f79
w54,d19fc539fe4410b
w55,d13115cc7b9cc066
w56,ce43f45f1ec65cc4
w1,7273f3b7a26ca8a6
w2,678eb03326d04aae
w3,c091874f8cc01791
w4,9ea8bd32ed3b22d3
w5,c1af9f62f4d1d992
w6,d89c2e0269ef5698
w7,98ff1f9895e2e2f1
w8,b44152f0b502026
w9,742116af22f2c3df
w10,1945179aaf2076c3
w11,2d40290741aeb000
w12,236e171935ebb027
w13,533cc4e19d18a214
w14,a8fe5dae98b16ee8
w15,f09ef3e452f4be1e
w16,986900ab2254d70a
w17,9f30bf76ec63cebe
w18,fc08a8d6e3a8d93f
w19,553e11e6b3f9709a
w20,ae48facbc806d62a
w21,d3ff9ee6469f7965
w22,e8dfb778748f9617
w23,e01e26178095c080
w24,f72693fc9b779469
w25,5116d6532988ceb0
w26,fcd161feac88ea11
w27,f71e3e358974e30d
w28,b143a2d33f25e0b8
w29,29f29547ed8154a5
w30,1c8f6be8bc1b2a84
w31,517eed6be16a69b7
w32,ee0d366c228447b4
w33,b3b0e578bbf367c
w34,740ccc8382271aa6
w35,2ecf6a0c68353385
w36,4c01544d39026969
w37,910944f772a0f7d8
w38,4fda71b1c47fd27c
w39,78d8fb472c150cb6
w40,903f04713f0995c2
w41,2a803f9ed0e5efd1
w42,e5c49a3b959473f8
w43,e2d86126f320fd0b
w44,e4473466d21d197f
w45,e2e738c1dcef43ab
w46,e7ccbcff4e1dcbcb
w47,e7d37fc9daccfb43
w48,e87d89eb0b07aa0f
w49,e9b93582cb2b04d2
w50,e93232467a0d73e7
w51,e8f65fd94d6bbcdd
w52,e66ed9630987d1c5
w53,e72da055bb4b58c4
w54,e7a5e44edfe0e580
w55,e8af9e35e1577925
w56,e6be3f77a7eae046
w1,7295599247e9de3a
w2,8602c37fb49ead1b
w3,e3ea206139ccc1e0
w4,47a866da73c9f6b3
w5,4c589300fa6a4dd5
w6,86e6f259363fb29
w7,46a171c3f2b78657
w8,ac05e889d2247609
w9,391679ee1d4f67a
w10,1078f8c4b0d870be
w11,11140b014953688f
w12,c09d1e5735e93b4a
w13,a2e07da7f33a9b28
w14,7334bad10f2be2ee
w15,49a8029a511400ea
w16,b4ce1419b0ec77c9
w17,759d81c7d61f3545
w18,7ed117d2e1ec781a
w19,6e65ba29107cf194
w20,6e3ffc0563566e28
w21,6e65ba29107cf194
w22,4df30f5447b35a29
w23,26c1be9de6110906
w24,a3ab782e07f381df
w25,bf3b6769f7766b61
w26,d763e070981c5337
w27,520fc031162070c
w28,8381b9b6875c9534
w29,ad7f3b2bb535291c
w30,c113f073cac965bc
w31,125b35d5cb2e952e
w32,d9821bdaedcad33
w33,dbfab93f4eb99b77
w34,ae2c7d7c777358ac
w35,be5eaf6f1f09e7b9
w36,5274c39e53e7a1fc
w37,f4bc9eb5475975f0
w38,5ba01b806009d131
w39,177bcf985d3437ae
w40,3ab3723935f136d8
w41,e6cdc8a35f334eb6
w42,a33091f7d2867c
w43,9a4557e7bdd58cc6
w44,9d54c753c62a6020
w45,98afb9bf516588dd
w46,a9546553268bcf50
w47,a82f5dd7e644e744
w48,ac3ac40e2c8ce3b7
w49,acbcae6aa4841fc2
w50,abedf0341c4b90f7
w51,aa3d5215f6b38785
w52,a8cdc0a7b5516dfe
w53,aa91399f61d8e034
w54,ad2ee7f999c04f6f
w55,a971940cb0b4a7cd
w56,a6e0c34e2d448d26
w1,73009838f465b854
w2,8d71af53aba62813
w3,b235ced730cffa03
w4,b862943db2198e7f
w5,142a04f8ebfd64f0
w6,6e508ba6b4424365
w7,fbda48bf412be0bc
w8,21be67bff7d076ed
w9,f1883c15b45c42dc
w10,7273f3b7a26ca8a6
w11,daa82c0b7b04af14
w12,f7b11b2aab066a6d
w13,d5839797cf7ab489
w14,5fcdce486a5f385
w15,537c74f751982c4d
w16,66a38b7468f776e4
w17,5112050b6a46e9ca
w18,b77bec32d8335a59
w19,537c74f751982c4d
w20,6fdff79e63e81e7d
w21,eb32a92bdf77f2e1
w22,cf18d97818ac948d
w23,63af6f2aec5ddd92
w24,92db57a0aeb3ee8b
w25,e59e6866bc8a0a8e
w26,9b277f7db3b35187
w27,339a0086b8f42fb6
w28,b3edec7cc079ab6a
w29,3dcba61c58bfdf1a
w30,8bfadfe7cf61ddb
w31,18adc79affb445ca
w32,ab06c69716fea3bc
w33,8d99cece778d690f
w34,c3e8edb18ee2388f
w35,600f3dd8e1f03a3a
w36,f44fe57e6d24ee51
w37,dd09beba51187cdb
w38,ed4d636fd257fdb9
w39,8d5560a30ce06d08
w40,8da2d78d23496b9d
w41,650957e1e54408c1
w42,d53f26b0a26dc396
w43,d0f3418b156c155a
w44,d2dd712a6c531627
w45,d1cd803312fbd31e
w46,d8c83d284efafb58
w47,d8a55472add1df6c
w48,d9af1c473143e7dd
w49,da9c58d5bb3b154f
w50,da886e0f594a60ac
w51,da0c8327b9f11fea
w52,d8b5875bf1d566db
w53,d92454daafec0666
w54,d9c836dad48d5355
w55,d9f20c71f0598dad
w56,d84e5dc003ef9155
w1,73178a37bd784436
w2,36a5cdb6a71e8f05
w3,eef247de7f963cf6
w4,5972fba7aa6929a0
w5,bb79d674daf55c31
w6,966fe8adafd69291
w7,e2f5d150cfe3712f
w8,eb9f62b5afe52c22
w9,7e23f41fdb669633
w10,5abfeb898beec69f
w11,d0986f6a4e17f5be
w12,210d7bed3ad8b210
w13,e3784e7dbac95546
w14,89799f8ae775fb19
w15,6f44efdedebfd324
w16,b4f1024db36f77d3
w17,39ed9b20898b90ce
w18,76e5459218e1d38f
w19,914968f2b0f0a4e1
w20,c3efaf6d54e390c2
w21,273e94ce2d3144c4
w22,76e5459218e1d38f
w23,7b2d2b50d6c8cc64
w24,89799f8ae775fb19
w25,3b53af059a043c8c
w26,226bb7f03aebfa6a
w27,afdabf880d63c6eb
w28,13c4e7e26fd19c81
w29,f2959e15962b359a
w30,7584c91fd45e5351
w31,f4b7d75adb200a72
w32,c2560507b0bd8784
w33,b8100368cb529432
w34,8186890947d64397
w35,fac9566010e462d7
w36,e45ea7713e46eaa6
w37,d381dd14a975a9e9
w38,349f83958b6d32ea
w39,69ac32187a0d5135
w40,dca1940b057ca0ec
w41,7a0f8faf58516ced
w42,f0e36fe7dcf0fb99
w43,ef35f47b9cda11e5
w44,f1599a022451da00
w45,ef22e590fc873749
w46,f2cc59a0c7c720d9
w47,f25fb6c6ffb8bd62
w48,f2633590ebf3e0cb
w49,f3d557965d4e6dd9
w50,f31413c55c84c015
w51,f2b8fcb39ebb3196
w52,f17da34d187c4fda
w53,f2613a618d999a54
w54,f2a0eb6e418eabe
